type,map,status,progress_1,progress_2,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,a,2,0,67,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,0,1,1,1,1,0,73,100,33,59,24,100,95,28,13,1,60,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,68,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,0,1,1,1,1,0,75,100,34,61,24,100,95,29,13,2,64,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,69,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,0,1,1,1,1,0,76,100,34,64,25,100,95,29,14,2,66,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,69,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,76,100,34,65,25,100,95,29,14,2,67,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,70,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,77,100,34,65,25,100,95,30,23,2,68,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,71,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,77,100,34,70,25,100,96,30,23,3,72,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,72,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,77,100,35,71,26,100,96,30,23,3,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,73,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,77,100,35,73,26,100,96,33,24,3,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,74,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,78,100,35,73,26,100,96,34,31,3,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,74,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,82,100,35,76,27,100,96,34,31,4,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,75,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,8,82,100,36,79,27,100,96,37,32,4,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,76,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,10,84,100,36,82,27,100,97,38,32,4,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,77,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,10,84,100,36,82,28,100,97,38,32,4,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,78,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,20,84,100,36,82,28,100,97,51,32,5,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,79,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,20,85,100,36,82,28,100,100,51,33,5,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,79,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,20,86,100,37,85,29,100,100,52,33,5,76,,,,,,,,,,,,,,,,7,,,,,,,,
,a,2,0,80,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,20,88,100,37,92,29,100,100,54,33,5,80,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,81,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,21,88,100,37,97,29,100,100,54,34,5,81,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,82,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,21,89,100,37,100,30,100,100,55,34,6,83,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,83,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,21,89,100,38,100,30,100,100,55,34,6,87,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,84,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,22,89,100,38,100,30,100,100,59,35,6,87,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,84,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,23,89,100,38,100,31,100,100,59,42,9,89,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,85,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,0,1,1,1,1,1,1,1,1,23,90,100,38,100,36,100,100,64,45,11,90,,,,,,,,,,,,,,10,,,,,,,,,,
,a,2,0,86,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,0,1,1,1,1,1,1,1,1,28,90,100,38,100,41,0,100,65,45,11,93,,,,,,,1,,,,,,,,,,,,,,,,,
,a,2,0,87,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,0,1,1,1,1,1,1,1,1,39,90,100,39,100,49,0,100,67,45,15,95,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,88,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,1,0,1,1,1,0,1,1,1,45,90,100,39,100,64,3,100,68,46,19,97,,,,,,,,,,,,,,,,,7,,,,1,,,
,a,2,0,89,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,1,0,1,1,1,0,1,1,1,47,90,100,39,100,79,7,100,68,53,19,97,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,89,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,1,0,1,1,1,0,1,1,1,48,91,100,39,100,86,9,100,69,54,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,90,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,1,1,0,1,1,1,0,1,1,1,48,91,100,40,100,87,10,100,69,54,22,98,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,91,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,0,1,0,1,1,1,0,1,1,1,48,91,100,40,100,87,10,100,69,55,25,98,,,,,,,,,,,,,,,10,,,,,,,,,
,a,2,0,92,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,0,1,0,1,1,1,0,1,1,1,49,91,100,40,100,87,10,0,70,55,27,99,,,,,,,,1,,,,,,,,,,,,,,,,
,a,2,0,93,,18,30,0,1,2,19,1,11,29,9,0,30,1,0,0,1,0,1,1,1,0,1,1,1,52,92,100,40,0,87,14,0,70,56,29,100,,,,,1,,,,,,,,,,,,,,,,,,,
,a,2,0,94,,18,30,0,1,2,19,1,11,29,9,0,30,0,1,0,1,0,1,1,1,0,1,1,1,53,92,0,41,0,88,14,1,70,56,29,100,,,1,,,,,,,,,,8,,,,,,,,,,,
,a,2,0,94,,18,30,0,1,2,19,1,11,29,9,0,30,0,1,0,1,0,1,1,1,0,1,1,1,53,92,0,41,0,88,16,2,71,56,30,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,95,,18,30,0,1,2,19,1,11,29,9,0,30,0,1,0,1,0,0,1,1,0,1,1,1,53,92,0,41,0,88,17,3,71,57,31,100,,,,,,,,,,,,,,,,,,7,,,,,,
,a,2,0,96,,18,30,0,1,2,19,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,54,93,0,41,0,89,17,3,71,57,33,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,97,,18,30,0,1,2,19,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,54,93,0,41,0.0,89,17,4,72,57,34,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,98,,18,30,0,1,11,19,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,54,93,1,42,0,89,17,4,72,57,34,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,99,,18,30,0,1,11,19,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,54,93,1,42,0,90,18,4,72,58,34,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,99,,18,30,0,1,11,19,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,1,1,55,94,1,42,0,90,18,5,73,58,35,100,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
