type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,65,74,63,100,28,1,38,85,100,22,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,68,75,64,100,28,1,41,90,100,23,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,72,75,68,100,28,5,41,94,100,23,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,76,82,73,100,29,11,44,98,0,25,100,100,,,,,,,,,1,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,76,82,80,100,29,14,45,98,19,27,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,0,1,1,1,81,83,82,100,29,15,47,98,20,31,100,100,,,,,,,,,,,,,,,,,,,,,1,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,0,1,1,1,87,83,83,100,30,15,50,100,20,31,100,100,,,,,,,,,,,,,,11,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,0,1,1,1,87,83,84,100,30,15,50,100,20,32,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,0,1,1,1,87,84,85,100,31,16,50,100,21,32,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,0,1,1,1,90,85,91,100,32,17,54,100,21,33,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,0,1,1,1,90,85,94,100,33,18,54,100,21,35,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,0,1,1,1,94,85,99,100,33,18,55,100,22,35,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,0,1,1,1,94,85,100,100,33,19,55,100,22,35,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,0,1,1,1,98,85,100,100,33,20,55,100,22,35,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,0,1,1,1,98,86,100,0,34,20,63,100,23,35,100,100,,,,1,,,,,,,,,,,,7,,,,,,,,
,2,50,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,99,94,100,0,34,21,63,100,23,38,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,99,94,100,0,34,21,63,100,23,38,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,99,95,100,0,37,21,63,100,24,40,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,96,100,1,37,22,67,100,24,42,0,100,,,,,,,,,,,1,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,97,100,1,38,22,67,100,24,42,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,98,100,1,39,22,67,100,25,42,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,100,100,1,39,23,70,100,25,44,8,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,100,100,2,39,23,71,100,25,45,9,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,0,1,1,1,1,1,1,1,1,100,100,100,2,42,23,71,100,25,46,11,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,2,42,26,72,100,26,47,13,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,3,42,27,72,0,26,48,13,100,,,,,,,,1,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,100,100,100,3,43,27,72,5,26,49,13,0,,,,,,,,,,,,1,,,,,,,,,,,,2
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,0,100,0,3,43,27,72,5,27,50,14,0,1,,1,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,0,100,4,3,43,28,74,5,27,50,14,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,2,100,4,4,44,28,75,5,27,50,22,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,5,100,6,4,44,28,75,5,28,50,22,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,0,8,100,12,4,46,32,83,8,28,51,23,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,8,100,13,4,47,33,83,16,28,52,23,1,,,,,,,,,,,,,,,,,,,,,,,6,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,0,8,100,19,5,47,35,83,18,30,55,23,2,,,,,,,,,,,,,,,,,9,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,0,9,100,24,5,47,36,84,18,31,56,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,9,100,25,5,48,36,89,19,31,56,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,9,100,25,6,48,36,90,19,31,57,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,9,100,26,6,48,37,90,19,32,57,25,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,10,100,27,7,49,37,90,23,32,59,25,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,13,100,28,10,49,37,91,24,32,62,25,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,16,100,31,14,49,39,91,24,33,62,26,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,0,1,1,1,1,1,0,1,17,100,31,14,50,43,93,27,33,62,26,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,17,100,32,14,51,44,97,29,33,64,26,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,21,0,33,16,51,49,100,33,38,67,27,5,,1,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,1,35,19,51,53,100,35,43,68,27,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,2,35,22,51,53,100,35,43,70,27,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,3,38,25,51,55,100,41,44,71,28,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,5,39,28,52,57,100,49,44,74,28,6,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,24,6,39,32,57,61,100,52,44,75,28,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,24,6,41,32,62,62,100,56,45,76,29,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,29,7,44,34,68,67,100,56,45,78,29,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,34,7,52,36,69,70,100,60,45,80,29,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,38,7,53,40,69,73,100,69,46,86,30,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,38,8,53,43,71,76,100,80,46,90,30,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,38,8,53,47,72,76,100,86,46,92,30,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,39,8,54,50,72,77,100,87,47,93,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,39,18,54,53,72,77,100,90,47,95,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,42,19,55,56,73,78,100,92,47,96,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,53,19,56,59,73,83,0,100,54,97,32,2,,,,,,,1,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,59,19,61,64,73,85,3,100,59,97,37,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,64,20,63,69,74,87,3,100,60,97,37,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,64,20,64,74,77,88,9,100,60,97,37,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,64,20,67,79,80,89,15,100,60,100,38,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,69,21,72,82,80,89,18,100,61,100,38,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,71,21,82,83,80,89,20,100,61,100,38,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,71,21,82,83,81,90,20,100,61,100,39,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,71,22,82,83,83,90,20,100,61,100,39,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,72,22,84,84,84,91,20,100,62,100,39,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,72,22,85,85,87,91,21,100,62,100,40,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,76,23,89,87,88,92,21,100,62,100,40,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,76,23,89,88,97,93,21,100,63,100,40,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,77,23,89,88,97,94,21,100,63,100,43,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,82,24,90,89,97,95,25,100,63,100,43,6,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,86,24,91,90,98,98,26,100,64,100,44,6,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,86,24,96,90,98,98,26,100,64,100,44,11,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,86,24,97,90,98,99,26,100,64,100,44,11,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,87,37,98,92,99,100,26,100,65,0,49,11,,,,,,,,,,1,,,,,,,,,,,,2,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,90,38,98,95,100,100,26,100,65,2,49,11,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,94,38,99,98,100,100,27,100,65,3,51,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,97,45,100,100,100,100,30,100,66,4,51,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,98,48,100,100,0,100,33,100,66,5,51,12,,,,,1,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,100,52,100,100,0,0,37,100,66,5,52,13,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,100,52,100,100,3,1,40,100,67,6,52,13,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,0,1,1,100,52,100,100,5,7,44,100,67,6,52,17,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,0,1,1,100,53,100,100,9,100,47,100,77,6,65,17,,,,,,,,,,,,,,11,,,,9,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,0,1,1,100,53,100,100,11,100,50,0,77,6,65,18,,,,,,,,1,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,1,1,1,100,53,100,100,12,100,52,1,77,6,66,18,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,1,1,1,100,54,100,100,17,100,56,1,78,6,69,18,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,1,1,1,100,54,100,100,17,100,56,3,78,7,72,18,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,1,1,1,1,1,100,54,100,100,18,100,57,6,83,7,72,19,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,0,1,0,1,1,1,1,100,55,100,100,19,100,57,6,88,7,73,19,,,,,,,,,,,,,,,,,,,,5,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,0,1,1,1,0,1,0,1,1,1,1,0,55,100,100,19,100,57,6,92,7,73,19,1,,,,,,,,,,,,9,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,0,1,1,1,0,1,0,1,1,1,1,0,55,100,100,19,100,57,6,92,7,73,20,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,0,1,1,1,1,1,0,1,1,1,1,0,56,100,100,20,100,57,6,92,7,74,20,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,0,56,100,100,20,100,58,7,93,8,74,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,0,56,100,100,20,100,58,7,93,8,74,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,1,57,100,100,22,100,58,7,93,8,75,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,1,57,100,100,27,100,62,7,94,8,75,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,1,57,100,100,28,100,65,8,94,8,75,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,0,1,1,1,1,1,58,100,100,29,100,68,8,100,9,76,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,0,1,1,1,1,1,1,1,1,1,1,1,2,58,100,3,29,100,72,8,100,9,76,29,,,,1,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,2,58,100,7,30,100,75,8,100,9,76,37,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,2,59,100,8,30,100,75,9,100,9,77,50,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,2,59,100,11,33,100,75,9,0,11,77,57,,,,,,,,,1,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,3,59,100,14,33,100,75,9,0,11,77,57,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,3,60,100,18,34,100,76,9,0,12,77,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,54,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,3,60,100,20,34,100,79,10,0,14,78,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,3,60,100,24,35,100,80,10,1,15,86,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,4,60,100,26,35,100,82,10,1,15,86,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,4,73,100,26,35,100,83,10,1,15,86,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,4,74,100,26,36,100,83,11,2,16,100,67,,,,,,,,,,,,,,11,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,4,74,100,30,36,100,83,11,2,18,100,67,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,5,74,100,33,36,100,83,11,2,22,100,67,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,5,75,100,35,37,100,87,11,3,24,100,68,,,,,,,,,,,,,,,,,,,,,,,,
,2,53,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,8,75,100,38,37,100,90,11,3,24,100,68,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,9,75,100,39,37,100,95,12,3,24,100,68,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,9,76,100,40,38,100,97,12,4,25,100,72,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,9,76,100,41,39,100,100,12,4,26,100,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,9,76,100,42,39,100,100,12,4,26,100,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,0,1,1,1,1,1,1,1,1,1,1,13,77,100,42,39,100,100,13,5,26,100,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,27,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,15,0,100,42,40,100,100,13,5,26,100,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,17,0,100,42,40,100,100,13,5,29,100,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,17,0,100,43,40,100,100,13,6,31,100,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,20,0,100,43,41,100,100,17,6,34,100,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,1,1,1,1,1,1,1,1,1,1,23,1,100,43,42,100,100,20,6,34,100,92,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,26,1,0,46,42,100,100,21,7,34,100,92,,,1,,,,,,,,,,,,12,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,30,1,0,48,46,100,100,24,7,35,100,93,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,31,2,0,50,46,100,100,26,7,35,100,93,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,31,2,0,51,50,100,100,27,8,35,0,93,,,,,,,,,,,1,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,31,2,1,51,50,100,100,29,12,36,0,93,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,31,2,1,52,64,100,100,31,18,36,0,94,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,32,3,1,52,64,100,100,31,18,36,0,94,,,,,,,,,,,,,,,,,,,,,,,,
,2,52,,0,8,22,14,29,6,0,30,19,4,27,9,1,1,0,1,1,1,1,1,1,1,1,1,32,3,1,54,64,100,100,31,18,36,7,100,,,,,,,,,,,,,,,,,,,,,,,,
